content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00003E+12,تاریک قسمت 3,3,4,1.46,0.37
1.00004E+12,گنج مظفر قسمت 7,3,4,1.09,0.27
1.00022E+14,اقلیم -شوشتر 2,1,1,0.02,0.02
1.00022E+14,برادرجان قسمت 7,2,3,1.1,0.37
1.00022E+14,پژمان قسمت 16,1,18,0.85,0.05
1.00022E+14,هوش سیاه 2 قسمت 19,12,31,11.68,0.38
1.00022E+14,هوش سیاه 2 قسمت 24,9,25,6.04,0.24
1.00022E+14,نوازنده,53,86,32.7,0.38
1.00022E+14,کماندار فصل 2 قسمت 4,7,23,5.37,0.23
1.00022E+14,نیکلای گوگول,3,7,2.09,0.3
1.00022E+14,کسل راک قسمت 1,5,9,2.01,0.22
1.11002E+15,به من بگو چی دیدی فصل 1 قسمت 16,4,6,4.25,0.71
1.11002E+15,ترور فصل 2 قسمت 4,1,1,0.09,0.09
1.11002E+15,اژدها سواران فصل 4 قسمت 5,18,28,7.74,0.28
1.11002E+15,مائو مائو: قهرمانان قلب پاک فصل 1 قسمت13,6,8,1.24,0.15
1.00001E+12,اسمورف ها: دهکده گمشده,4,10,3.5,0.35
1.00022E+14,شنود فصل 1 قسمت 4,2,3,1.14,0.38
1.00022E+14,مریخ قسمت 4,2,2,2.75,1.38
1.00022E+14,ترخیص,3,3,0.79,0.26
1.00022E+14,برخورد دهنده,6,10,0.9,0.09
1.00022E+14,مامور کارتر فصل 1 قسمت 3,1,1,0.66,0.66
1.00022E+14,سقوط شوالیه قسمت 6,2,2,0.67,0.34
1.11002E+15,رعد و برق می روند فصل 1 قسمت 25,1,1,0.36,0.36
1.11002E+15,جنگ ستارگان: مقاومت فصل 2 قسمت 17,1,2,0.35,0.17
1.11002E+15,استاد زد: میراث ایپ من(دوبله),12,21,11.59,0.55
1.11002E+15,ترمیناتور فصل 2 قسمت 10,5,8,3.53,0.44
1.11002E+15,گریم فصل 4 قسمت 12,17,34,11.86,0.35
1.11002E+15,گریم فصل 5 قسمت 12,22,51,15.13,0.3
1.00022E+14,خط قرمز قسمت 16,2,4,0.19,0.05
1.00022E+14,دردسر تیفا,9,37,13.19,0.36
1.00022E+14,یک لطف ساده,3,5,0.24,0.05
1.11002E+15,متهم گریخت قسمت 12,17,31,13.78,0.44
1.11002E+15,رعد و برق می روند فصل 1 قسمت 8,1,3,0.38,0.13
1.11002E+15,سیاره هالک,36,71,21.07,0.3
1.11002E+15,خبرچین,44,99,26.66,0.27
1.11002E+15,آکادمی آمبرلا فصل 1 قسمت 1,1,2,0.26,0.13
1.11002E+15, ولترون: افسانه مدافعان فصل 2 قسمت 6,5,7,3.89,0.56
1.10022E+14,گودزیلا: پادشاه هیولاها,12,21,9.07,0.43
1.10022E+14,شش اژده های پرنده قسمت 34,1,2,0.21,0.1
1.11002E+15,آموزش بد,29,45,13.21,0.29
1.11002E+15,چاقوکشی,7,15,8.43,0.56
1.11002E+15,این ما هستیم فصل 1 قسمت 6,1,5,0.53,0.11
1.11002E+15,فلش فصل2 قسمت17,3,14,1.72,0.12
1.11002E+15, ترنسفورمرز: سایبرورس فصل 2 قسمت 15,4,4,4.43,1.11
1.11002E+15, ترنسفورمرز: سایبرورس فصل 2 قسمت 18,3,5,0.66,0.13
1.11002E+15,دریا کنار,18,58,14.23,0.25
1.11002E+15,گاتهام فصل 3 قسمت 13,3,4,1.36,0.34
1.11002E+15,شاهزاده اژدها فصل 3 قسمت 9,3,8,3.13,0.39
1.11002E+15,پایتخت فصل 4 قسمت 12,76,166,59.28,0.36
1.11002E+15,گریم فصل 1 قسمت 2,20,34,10.69,0.31
1.11002E+15,جوان,6,8,1.99,0.25
1.00002E+12,پنج ستاره,6,14,4.44,0.32
