content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00E+14,ارمغان تاریکی قسمت 16,1,4,0.6,0.15
1.00E+14,کماندار 1 قسمت 7,17,36,14.78,0.41
1.00E+14,تاریخ صنعت خودرو در ایران و کره جنوبی قسمت 4,2,12,2.36,0.2
1.00E+12,فرار از زندان فصل 1 قسمت 9,26,58,19.51,0.34
1.00E+12,فرار از زندان فصل 1 قسمت 18,27,69,17.48,0.25
1.11E+15,متهم گریخت قسمت 6,27,45,16.48,0.37
1.11E+15,دروغ های کوچک بزرگ فصل 1 قسمت 6,1,1,0.55,0.55
1.11E+15,آراویندا سامدا ویرا راگاوا,47,97,27.76,0.29
1.11E+15,دودکش قسمت 24,31,64,21.81,0.34
1.11E+15,گروگان,21,35,14.88,0.43
1.00E+12,استند تاپ قسمت 3,6,15,2.71,0.18
1.11E+15,رعد و برق می روند فصل 1 قسمت 22,2,4,1.41,0.35
1.00E+12,امام علی قسمت 5,8,18,5.61,0.31
1.00E+14,سریال روک فصل 1 قسمت 5,1,5,0.79,0.16
1.00E+14,سریال بریتانیا فصل1 قسمت 5,5,7,4.83,0.69
1.00E+16,سامورایی جک قسمت 23,1,1,0.26,0.26
1.11E+15,گودزیلا : سیاره خوار,25,42,14.48,0.34
1.11E+15,شکارچیان فصل 1 قسمت 8,3,7,3.01,0.43
1.11E+15,فصل 1 قسمت 6 : سوزاندن انسان,1,1,0.02,0.02
1.11E+15,کماندار فصل 5 قسمت 19 و20,5,8,1.67,0.21
