content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,این ما هستیم فصل 1 قسمت 14,1,1,0.37,0.37
1.00022E+14,آشر,45,86,30.09,0.35
1.00022E+14,ایموجی,414,773,322.9,0.42
1.00022E+14,نیوتون,75,110,59.36,0.54
1.00022E+14,اتاق گمشده قسمت 5,7,10,6.3,0.63
1.00022E+14,کماندار فصل 3 قسمت 2,218,363,149.55,0.41
1.00022E+14,تگرگ و آفتاب,249,402,163.22,0.41
1.00022E+14,فرینج فصل 5 قسمت 2,20,25,15.05,0.6
1.00022E+14,مریخ قسمت 4,8,15,7.5,0.5
1.00022E+14,ستاره ساز قسمت 3,3,4,1.05,0.26
1.00022E+14,هری پاتر و زندانی آزکابان,327,820,380.08,0.46
1.00022E+14,پژمان قسمت 6,34,44,30.43,0.69
1.00022E+14,جانوران شگفت انگیز: جنایات گریندل والد,167,285,198.51,0.7
1.00022E+14,افسانه جادوگر: بد اخلاق وارد میشود,469,713,307.36,0.43
1.00022E+14,زیرگنبد فصل 1 قسمت 1,33,41,16.6,0.4
1.00022E+14,خانوم,101,195,71.12,0.36
1.00022E+14,نفس گرم قسمت 1,57,67,27.62,0.41
1.00022E+14,زن به پیش میرود,26,41,15.78,0.38
1.00022E+14,ساختمان پزشکان قسمت 29,51,102,46.87,0.46
1.00022E+14,نابرده رنج قسمت32,20,35,11.86,0.34
1.00022E+14,وایکینگ ها 4 قسمت 1,429,765,313.43,0.41
1.00022E+14,وایکینگ ها 5 قسمت 4,380,645,259.95,0.4
1.00022E+14,شلدون جوان فصل 1 قسمت 5,13,19,5.43,0.29
1.00022E+14,هوش سیاه 2 قسمت 2,42,56,24.83,0.44
1.00022E+14,شلدون جوان فصل 2 قسمت 2,8,9,6.04,0.67
1.00022E+14,فرینج 2 قسمت 9,17,21,14.65,0.7
1.00022E+14,اسکای لند قسمت 14,1,1,0.36,0.36
1.00022E+14,وایکینگ ها 1 قسمت 3,574,914,393.46,0.43
1.00022E+14,پینوکیو فصل 1 قسمت 5,15,28,15.1,0.54
1.00022E+14,پینوکیو فصل 1 قسمت 18,9,13,6.83,0.53
1.00022E+14,سرگذشت ندیمه فصل 1 قسمت 8,6,9,4.55,0.51
1.11002E+15,یک مرد عادی,12,14,3.79,0.27
1.11002E+15,12 سال بردگی,23,35,22.05,0.63
1.11002E+15,سایه های آبی فصل 1 قسمت 3,35,51,29.92,0.59
1.11002E+15,بچه مهندس فصل 1 قسمت 1,45,65,23.39,0.36
1.11002E+15,فارسی ششم ابتدایی,7,7,4.33,0.62
1.11002E+15,آچمز قسمت 13,20,27,14.68,0.54
1.11002E+15,علوم پایه ششم ابتدایی,21,26,15.47,0.59
1.11002E+15,زندگی به شرط چاقو,2814,5393,2275.14,0.42
1.11002E+15,کماندار فصل 5 قسمت 14,82,141,57.39,0.41
1.11002E+15,سونیک خارپشت,3683,7903,3391.57,0.43
1.11002E+15,بچه مهندس فصل 2 قسمت 18,5,10,3.62,0.36
1.00002E+12,باب اسفنجی-شعبده بازی,844,1457,672.15,0.46
1.00022E+14,پژمان قسمت 18,19,30,18.82,0.63
1.11002E+15,دعای عرفه,2,2,2.05,1.03
1.11002E+15,خلوص انتقام,311,510,236.9,0.46
