content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,سیاره متخاصم فصل 1 قسمت 1,27,35,15.14,0.43
1.11002E+15,نیروی طبیعت قسمت 1,15,25,12.73,0.51
1.11002E+15,درحاشیه فصل 2 قسمت 4,45,79,22.09,0.28
1.11002E+15,بچه مهندس فصل 2 قسمت 2,2,4,1.34,0.34
1.11002E+15,100 فصل 6 قسمت 6,22,44,14.44,0.33
1.11002E+15,مظنون فصل 4 قسمت16,1,1,0.8,0.8
1.11002E+15,گریم فصل 2 قسمت 9,24,64,16.22,0.25
1.11002E+15,پاندای کونگ فو کار: افسانه های شگفت انگیز فصل 2 قسمت 26,13,21,8.38,0.4
1.11002E+15,زنجیره فصل 3 قسمت 12,6,11,5.24,0.48
1.11002E+15,گریم فصل 6 قسمت 3,37,75,22.18,0.3
1.11002E+15, مامان پری و هیزم شکن فصل 1 قسمت 6,1,1,0.74,0.74
1.11002E+15,فوتبال سرآشپز قسمت 2,1,3,0.66,0.22
1.11002E+15,ملکه کی قسمت 51,19,44,12.69,0.29
1.11002E+15,مسابقه سیم آخر قسمت 1,47,68,27.05,0.4
1.11002E+15,کسل راک فصل 2 قسمت 5,3,4,1.68,0.42
1.11002E+15,تعزیه 2,1,2,0.15,0.07
1.11002E+15,دودکش قسمت 9,25,40,18.44,0.46
