content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,اشیا تیز فصل 1 قسمت 3 : ثابت,9,11,7.5,0.68
1.00001E+12,بن تن فصل 2 قسمت 1,999,1564,454.73,0.29
1.00022E+14,آماده مبارزه,97,150,79.42,0.53
1.00003E+12,رجب5,763,1726,883.1,0.51
1.00002E+12,نورمن در فضا,57,101,61.03,0.6
1.00003E+12,عمر,313,558,334.1,0.6
1.00003E+12,سامورایی جک  قسمت 51,10,17,4.55,0.27
1.11002E+15,کشتن فصل 1 قسمت 5,65,90,46.87,0.52
1.00022E+14,فریب فصل 1 قسمت 7,28,50,17.86,0.36
1.00022E+14,وایکینگ ها 4 قسمت 3,284,461,174.71,0.38
1.00022E+14,شمعدونی قسمت 44,74,132,57.95,0.44
1.00022E+14,یک سنگ عجیب فصل 1 قسمت 6,12,18,12.41,0.69
1.00022E+14,ستاره ساز قسمت 14,12,24,3.37,0.14
1.00022E+14,مرد هزار چهره قسمت4,509,746,311.22,0.42
1.00022E+14,نابرده رنج قسمت 22,130,201,66.47,0.33
1.00022E+14,کشیده شده در بتن,154,262,152.09,0.58
1.00022E+14,بیرون نرو 102,182,370,156.11,0.42
1.00022E+14,مجازاتگر قسمت 10,51,82,35.53,0.43
1.00022E+14,کماندار فصل 2 قسمت 3,407,671,277.99,0.41
1.10022E+14,آیینه جادوگر فصل 1 قسمت 16,308,601,292.69,0.49
1.00022E+14,اغما قسمت 24,31,49,15.53,0.32
1.00022E+14,بید مجنون,35,49,30.54,0.62
1.00001E+12,مرد مورچه ای,158,402,170.53,0.42
1.00022E+14,به من دروغ بگو فصل 3 قسمت 8,6,13,4.29,0.33
1.00022E+14,وایکینگ ها 5 قسمت 12,257,412,171.27,0.42
1.00003E+12,نگهبان قصه ها,364,726,381.97,0.53
1.00022E+14,بزنگاه قسمت 14,438,748,294.92,0.39
1.00022E+14,سکسکه,455,972,542.46,0.56
1.00003E+12,پونی کوچولو 6:مرغ عالیجناب 2,93,174,56.32,0.32
1.00022E+14,ساختمان پزشکان قسمت 11,258,447,207.33,0.46
1.00022E+14,افسانه خورشید و ماه قسمت 7,103,225,86.63,0.39
1.00022E+14,کماندار فصل 2 قسمت 9,353,583,246.54,0.42
1.11002E+15,یک گام کوچک,227,279,116.1,0.42
1.00001E+12,منچستر کنار دریا,7,10,9.92,0.99
1.00001E+12,با نی نی 1,31,43,8.28,0.19
1.00003E+12,تاینی تون قسمت 14,9,24,3.86,0.16
1.00004E+12,پس از باران قسمت 5,48,83,20.99,0.25
1.00022E+14,فرینج فصل 4 قسمت 10,51,101,38.23,0.38
1.00022E+14,نارکو فصل 1 قسمت 7,32,45,22.11,0.49
1.00022E+14,وایکینگ ها 3 قسمت 4,298,516,184.18,0.36
1.00022E+14,آقای ربات فصل 3 قسمت 6,6,8,4.25,0.53
