content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,کلونی فصل 2 قسمت 2,10,41,14.22,0.35
1.00022E+14,کلونی فصل 2 قسمت 8,3,18,9.49,0.53
1.00003E+12,پایتخت فصل 2 قسمت 2,420,686,240.84,0.35
1.00022E+14,فرینج فصل 4 قسمت 16,46,79,39.86,0.5
1.00022E+14,خشم کودا,139,207,77.49,0.37
1.00004E+12,فرینج قسمت 9,53,114,46.87,0.41
1.00004E+12,آقای ربات فصل 1 قسمت 7,6,10,4.7,0.47
1.00004E+12,پس از باران قسمت 8,53,80,27.04,0.34
1.00004E+12,امام علی قسمت 6,44,71,26.53,0.37
1.00022E+14,زیرگنبد فصل 2 قسمت 6,28,55,16.6,0.3
1.00022E+14,عمو درو,104,375,182.25,0.49
1.00022E+14,مجازاتگر قسمت 9,57,112,46.88,0.42
1.00001E+12,شکار قسمت 5,39,56,12.97,0.23
1.00022E+14,تنهایی لیلا قسمت 13,12,20,6.36,0.32
1.00022E+14,رزیدنت فصل 1 قسمت 8,9,26,6.98,0.27
1.00022E+14,شوکا-کرمانشاه,1,1,0.14,0.14
1.00001E+12,قانون شکن,64,176,59.35,0.34
1.00022E+14,کارآگاه نابینا,33,158,100.87,0.64
1.00022E+14,ارمغان تاریکی قسمت 15,19,39,9.06,0.23
1.00022E+14,ارمغان تاریکی قسمت 16,15,34,6.14,0.18
1.00022E+14,هوش سیاه 2 قسمت 11,87,146,57.22,0.39
1.00022E+14,اغما قسمت 10,31,53,9.85,0.19
1.00022E+14,باغ گیلاس قسمت 7,8,9,2.09,0.23
1.00022E+14,شمعدونی قسمت 7,46,83,27.1,0.33
1.00002E+12,لیلی با من است,399,1271,565.34,0.44
1.00003E+12,سامورایی جک قسمت 10,5,5,1.17,0.23
1.00003E+12,دانشمندان کوچک قسمت 2-افسانه هرم طلایی,38,71,20.05,0.28
1.00022E+14,پژمان قسمت 13,209,348,131.72,0.38
1.00022E+14,بارکد 626,13,14,0.68,0.05
1.00003E+12,یک اتفاق تازه (آرشا 5),3,3,0.1,0.03
1.00022E+14,ستاره ساز قسمت 11,5,7,1.75,0.25
1.00005E+12,وایکینگ گم شده,285,970,400.46,0.41
1.00022E+14,زیرگنبد فصل 3 قسمت 8,29,52,17.2,0.33
1.00022E+14,خانه به دوش قسمت 23,195,334,126.79,0.38
1.00022E+14,لیسانسه ها  2 قسمت 9,100,151,63.3,0.42
1.00022E+14,شوخی 1 قسمت 1,41,46,15.87,0.35
1.00022E+14,شاهزاده اژدها فصل1 قسمت 8,85,119,38.29,0.32
1.00022E+14,ته دنیا فصل 1 قسمت 4,19,26,10.15,0.39
