content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,ماشیناسورها 1 قسمت 5,61,102,29.34,0.29
1.00022E+14,مجازاتگر قسمت 11,76,100,97.86,0.98
1.00001E+12,با نی نی 15,1,1,0.07,0.07
1.00001E+12,کارخانه لامبورگینی,107,113,26.32,0.23
1.00022E+14,شکارچی ذهن فصل 1 قسمت 7,17,25,10.99,0.44
1.00003E+12,ستاره حلبی فصل 1 قسمت 1,35,40,13.27,0.33
1.00022E+14,زیرگنبد فصل 1 قسمت 2,103,134,61.83,0.46
1.00006E+12,طرفدار,333,508,296.26,0.58
1.00002E+12,جک و دزدان دریایی 2( گنج غرق شده),39,58,27.94,0.48
1.00001E+12,فرار از زندان قسمت 21,307,435,174.56,0.4
1.00002E+12,یک روز یک شب یک محله,56,61,11.77,0.19
1.00002E+12,پلنگ صورتی و پالس قسمت 3,394,607,183.03,0.3
1.00022E+14,وایکینگ ها 4 قسمت 15,522,760,320.65,0.42
1.00022E+14,شکارچی ذهن فصل 1 قسمت 8,15,28,11.67,0.42
1.00003E+12,تاینی تون قسمت 3,59,86,22.68,0.26
1.00022E+14,اولین اصلاح شده,136,153,67.61,0.44
1.00004E+12,روزی روزگاری قسمت 4,121,177,87.93,0.5
1.00004E+12,خانه به دوش قسمت 9,445,642,252.01,0.39
1.00005E+12,کارآگاه گجت قسمت 1,593,1125,481.07,0.43
1.00022E+14,پلیس جوان قسمت 37,21,30,16.99,0.57
1.00022E+14,خانه به دوش قسمت 15,371,542,234.05,0.43
1.00022E+14,یوسف پیامبر قسمت 15,332,506,176.14,0.35
1.00022E+14,در چشم باد قسمت 40,37,49,15.59,0.32
1.00022E+14,ببخشید شما قسمت 4,28,30,11,0.37
1.00022E+14,ارمغان تاریکی قسمت19,9,13,3,0.23
1.00022E+14,فراری از قصر قسمت 5,58,94,52.17,0.55
1.00022E+14,ری داناوان فصل 5 قسمت 1,67,102,44.97,0.44
1.00022E+14,مردی که کریسمس را اختراع کرد,42,53,34.28,0.65
1.00022E+14,وایکینگ ها 4 قسمت 8,476,648,273.29,0.42
1.00022E+14,آخرین کشتی 2 قسمت 3,113,177,70.81,0.4
1.00001E+12,فرار از زندان فصل 4 قسمت 1,328,473,203.88,0.43
1.00022E+14,ترور فصل 1 قسمت 6,8,11,4.24,0.39
1.00022E+14,پینوکیو فصل 1 قسمت 9,48,72,46.21,0.64
1.00022E+14,مهمان نامرئی,59,82,58.22,0.71
1.00022E+14,هری پاترو شاهزاده دو رگه,264,478,311.6,0.65
1.00022E+14,مینو قسمت 7,11,15,2.93,0.2
1.00022E+14,آشر,462,609,339.49,0.56
1.00022E+14,تنهایی لیلا قسمت 26,27,41,13.2,0.32
1.00022E+14,اغما قسمت 26,34,43,13.71,0.32
