content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,ارمغان تاریکی قسمت 1,40,46,8.92,0.19
1.00022E+14,پیدایش,74,99,57.38,0.58
1.00022E+14,گاتهام فصل 1 قسمت 22,71,93,104.22,1.12
1.00022E+14,خون آبی فصل 3 قسمت 5,38,49,25.37,0.52
1.00022E+14,گلشیفته قسمت 9,3,8,2.06,0.26
1.00022E+14,کماندار فصل 4 قسمت 16,546,858,419.99,0.49
1.00022E+14,ری داناوان فصل 1 قسمت 9,17,40,13.11,0.33
1.10022E+14,مرد عنکبوتی: جنگجویان تار عنکبوتی 06,111,173,58.69,0.34
1.00022E+14,فرینج 2 قسمت 11,52,88,45.4,0.52
1.00022E+14,سریال گاندو قسمت 19,380,645,314.37,0.49
1.00022E+14,آوای باران قسمت 30,66,99,29.66,0.3
1.00022E+14,دوشیزه,84,153,52.76,0.34
1.00022E+14,ترور فصل 1 قسمت 10,24,32,23.67,0.74
1.00022E+14,وایکینگ ها 5 قسمت 13,237,464,155.98,0.34
1.00022E+14,به من دروغ بگو فصل 2 قسمت 9,17,47,18.2,0.39
1.00001E+12,فرار از زندان فصل 4 قسمت 7,223,413,157.89,0.38
1.00022E+14,فرینج فصل 4 قسمت 12,52,83,37.45,0.45
1.00022E+14,در چشم باد قسمت 13,39,67,23.72,0.35
1.00022E+14,زیرگنبد فصل 2 قسمت 9,47,98,31.21,0.32
1.00022E+14,شمعدونی قسمت 2,186,333,133.62,0.4
1.00022E+14,شمعدونی قسمت 43,106,208,62.92,0.3
1.00022E+14,تنهایی لیلا قسمت 20,21,30,9.23,0.31
1.00003E+12,به من دروغ بگو قسمت 4,32,83,25.22,0.3
1.00022E+14,شمعدونی قسمت 29,101,189,79.41,0.42
1.00022E+14,فرینج فصل 5 قسمت 6,62,110,49.59,0.45
1.00022E+14,غول کش ها قسمت 19,158,212,64.43,0.3
1.00022E+14,اسکای لند قسمت 12,9,9,3.29,0.37
1.00022E+14,زیرگنبد فصل 1 قسمت 8,54,103,40.07,0.39
1.00022E+14,ماشیناسورها 3 قسمت 12,16,30,6.42,0.21
1.00003E+12,تاینی تون قسمت 12,13,16,4.25,0.27
1.00003E+12,دانشمندان کوچک قسمت 2-افسانه هرم طلایی,54,124,40.31,0.33
1.00022E+14,زیرگنبد فصل 3 قسمت 11,40,83,23.78,0.29
1.00022E+14,ساختمان پزشکان قسمت 1,671,958,356.85,0.37
1.00022E+14,ساختمان پزشکان قسمت 52,242,405,170.07,0.42
1.00001E+12,فرار از زندان قسمت 4,241,439,159.4,0.36
1.00001E+12,ماجراهای ریگبی و مورداک 1,72,172,72.41,0.42
1.00004E+12,پس از باران قسمت 7,78,129,38.36,0.3
1.00004E+12,پس از باران قسمت 27,52,68,21.91,0.32
1.00022E+14,قاتل کلوویچ,213,332,193.19,0.58
1.00022E+14,افسانه خورشید و ماه قسمت 18,103,185,63.17,0.34
1.00022E+14,هیلدا قسمت 8,73,138,45.37,0.33
1.00022E+14,یوسف پیامبر قسمت 31,259,432,129.25,0.3
1.00022E+14,پژمان قسمت 11,140,242,83.44,0.34
1.00022E+14,تاریخ صنعت خودرو در ایران و کره جنوبی قسمت 8,20,27,12.52,0.46
1.00022E+14,گوتی,49,63,27.57,0.44
1.00022E+14,یاغی در دشت,43,49,10.15,0.21
1.00022E+14,یوسف پیامبر قسمت 30,269,498,148.49,0.3
1.00022E+14,ری داناوان فصل 1 قسمت 7,19,45,14.39,0.32
1.00004E+12,پایتخت فصل 5 قسمت 6,1204,2546,980.46,0.39
1.00022E+14,هتل آرتمیس,88,118,61.24,0.52
1.00022E+14,سریال روک فصل 1 قسمت 5,93,132,74.79,0.57
1.00001E+12,بن تن فصل 3 قسمت 3,199,306,92.82,0.3
1.00022E+14,کلونی فصل 2 قسمت 11,11,18,7.95,0.44
1.00022E+14,نفس گرم قسمت 25,14,26,5.4,0.21
1.00022E+14,مینو قسمت 6,23,34,10.93,0.32
1.00022E+14,ساختمان پزشکان قسمت 48,224,375,148.84,0.4
1.00002E+12,کینگ کونگ,200,442,219.79,0.5
1.00022E+14,نون خ قسمت 11,249,464,233.68,0.5
1.00003E+12,جدا مانده,77,145,88.06,0.61
1.00003E+12,دانلد داک قسمت 3,73,95,21.66,0.23
1.00022E+14,پلیس جوان قسمت 38,13,18,3.67,0.2
1.00004E+12,استند تاپ قسمت 21,1,3,0.5,0.17
1.00003E+12,سورپرایز شو قسمت 3,1,1,2.31,2.31
1.00005E+12,مسافر کونگ فو,478,943,444.83,0.47
1.00022E+14,خانه به دوش قسمت 11,299,478,180.84,0.38
1.00022E+14,ری داناوان فصل 6 قسمت 3,14,41,14.55,0.35
1.00022E+14,زنجیره قسمت 6,80,134,59.13,0.44
1.00022E+14,ماه و پلنگ قسمت 11,31,53,16.2,0.31
1.00022E+14,آرامش,236,370,222.47,0.6
1.00022E+14,تعطیلات رویایی قسمت14,155,261,87.64,0.34
1.00022E+14,مرز,652,1718,879.22,0.51
1.00022E+14,خون آبی فصل 3 قسمت 1,48,64,39.17,0.61
1.00022E+14,سرگردان,915,1373,586.27,0.43
1.00022E+14,فلش قسمت 18,253,416,160.46,0.39
1.00022E+14,هیول آباد قسمت 9,5,13,1.76,0.14
1.10022E+14,دروغ‌های کوچک بزرگ فصل 1 قسمت 5,51,68,29.58,0.44
1.10022E+14,دروغ‌های کوچک بزرگ فصل 1 قسمت 7,48,60,41.07,0.68
1.00022E+14,آوای باران قسمت 15,54,81,22.09,0.27
1.00022E+14,ابو زینب,133,255,101.64,0.4
1.00022E+14,پادره,15,27,11.51,0.43
1.00022E+14,دزدان دریایی سومالی,777,1046,429.71,0.41
1.00022E+14,انتهای دالانی تاریک,193,359,150.99,0.42
1.00022E+14,اسلحه مرگبار فصل 1 قسمت 8,150,215,90.76,0.42
1.00022E+14,مجنون فصل 1 قسمت 8,7,10,2.94,0.29
1.00022E+14,نارکو فصل 1 قسمت 10,108,160,142.76,0.89
1.00022E+14,وایکینگ ها 5 قسمت 1,315,553,212,0.38
1.00022E+14,وایکینگ ها 5 قسمت 9,241,467,171.44,0.37
